Timestamp,ECG,Temp,BPM,SpO2,RR
2026-06-28T10:20:07.414726,-1.24,27.12,185.8,93.6,30.9
2026-06-28T10:20:07.416609,-13.51,27.12,185.8,93.6,30.9
2026-06-28T10:20:07.457407,-5.16,27.12,185.8,93.6,30.9
2026-06-28T10:20:07.459062,-34.4,27.12,185.8,93.6,30.9
2026-06-28T10:20:07.502498,-46.24,27.12,185.8,93.6,30.9
2026-06-28T10:20:07.504624,-54.38,27.12,185.8,93.6,30.9
2026-06-28T10:20:07.557555,-39.37,27.12,185.8,93.6,30.9
2026-06-28T10:20:07.559444,27.67,27.12,185.8,93.6,30.9
2026-06-28T10:20:07.601866,130.32,27.12,185.8,93.6,30.9
2026-06-28T10:20:07.603446,196.35,27.12,185.8,93.5,30.9
2026-06-28T10:20:07.648039,116.65,27.12,185.8,93.5,30.9
2026-06-28T10:20:07.649868,65.08,27.12,185.8,93.5,30.9
2026-06-28T10:20:07.702232,41.03,27.12,185.8,93.5,30.9
2026-06-28T10:20:07.703874,28.09,27.12,185.8,93.5,30.9
2026-06-28T10:20:07.705404,-33.37,27.12,185.8,93.5,30.9
2026-06-28T10:20:07.745946,-31.0,27.12,185.8,93.5,30.9
2026-06-28T10:20:07.747360,-5.24,27.12,185.8,93.5,30.9
2026-06-28T10:20:07.796078,-34.36,27.12,185.8,93.5,30.9
2026-06-28T10:20:07.797545,-31.62,27.12,185.8,93.5,30.9
2026-06-28T10:20:07.845870,-31.38,27.12,185.8,93.5,30.9
2026-06-28T10:20:07.847470,-35.53,27.12,185.8,93.5,30.9
2026-06-28T10:20:07.901606,-24.06,27.12,185.8,93.5,30.9
2026-06-28T10:20:07.903232,-65.02,27.12,185.8,93.5,30.9
2026-06-28T10:20:07.946089,15.68,27.12,185.8,93.5,30.9
2026-06-28T10:20:07.947779,2.35,27.12,185.8,93.5,30.9
2026-06-28T10:20:07.990600,-25.0,27.12,185.8,93.5,30.9
2026-06-28T10:20:08.041932,-97.07,27.12,185.8,93.5,30.9
2026-06-28T10:20:08.043484,185.25,27.12,185.8,93.6,30.9
2026-06-28T10:20:08.044963,27.11,27.12,185.8,93.6,30.9
2026-06-28T10:20:08.092654,53.3,27.12,185.8,93.6,30.9
2026-06-28T10:20:08.094247,31.61,27.12,185.8,93.6,30.9
2026-06-28T10:20:08.095662,-10.57,27.12,185.8,93.6,30.9
2026-06-28T10:20:08.136945,-24.59,27.12,185.8,93.6,30.9
2026-06-28T10:20:08.138756,-30.32,27.12,185.8,93.6,30.9
2026-06-28T10:20:08.190777,-33.12,27.12,185.8,93.6,30.9
2026-06-28T10:20:08.192657,-47.53,27.12,185.8,93.6,30.9
2026-06-28T10:20:08.239089,-23.97,27.12,185.8,93.6,30.9
2026-06-28T10:20:08.240693,50.9,27.12,185.8,93.6,30.9
2026-06-28T10:20:08.289564,168.2,27.12,185.8,93.6,30.9
2026-06-28T10:20:08.291246,170.08,27.12,185.8,93.6,30.9
2026-06-28T10:20:08.335534,122.65,27.12,185.8,93.5,30.9
2026-06-28T10:20:08.337102,74.97,27.12,185.8,93.5,30.9
2026-06-28T10:20:08.379540,26.78,27.12,185.8,93.5,30.9
2026-06-28T10:20:08.381290,-22.04,27.12,185.8,93.5,30.9
2026-06-28T10:20:08.434678,-30.58,27.12,185.8,93.5,30.9
2026-06-28T10:20:08.436557,-54.33,27.12,185.8,93.5,30.9
2026-06-28T10:20:08.438061,-22.19,27.12,185.8,93.5,30.9
2026-06-28T10:20:08.478563,-33.42,27.12,185.8,93.5,30.9
2026-06-28T10:20:08.479990,-31.43,27.12,185.8,93.5,30.9
2026-06-28T10:20:08.527153,-29.85,27.12,185.8,93.5,30.9
2026-06-28T10:20:08.543463,-84.15,27.12,185.8,93.5,30.9
2026-06-28T10:20:08.585423,10.47,27.12,185.8,93.5,30.9
2026-06-28T10:20:08.586971,-8.97,27.12,185.8,93.5,30.9
2026-06-28T10:20:08.624842,-11.93,27.12,185.8,93.5,30.9
2026-06-28T10:20:08.626390,-177.43,27.12,185.8,93.5,30.9
2026-06-28T10:20:08.678648,101.85,27.12,185.8,93.5,30.9
2026-06-28T10:20:08.680380,58.89,27.12,185.8,93.5,30.9
2026-06-28T10:20:08.722819,57.83,27.12,185.8,93.5,30.9
2026-06-28T10:20:08.724197,11.52,27.12,185.8,93.6,30.9
2026-06-28T10:20:08.774940,-17.39,27.12,185.8,93.6,30.9
2026-06-28T10:20:08.776707,-54.06,27.12,185.8,93.6,30.9
2026-06-28T10:20:08.823738,-61.22,27.12,185.8,93.6,30.9
2026-06-28T10:20:08.825601,-67.94,27.12,185.8,93.6,30.9
2026-06-28T10:20:08.827277,-62.34,27.12,185.8,93.6,30.9
2026-06-28T10:20:08.868930,-37.21,27.12,185.8,93.6,30.9
2026-06-28T10:20:08.872078,62.43,27.12,185.8,93.6,30.9
2026-06-28T10:20:08.923144,150.83,27.12,185.8,93.6,30.9
2026-06-28T10:20:08.924756,157.94,27.12,185.8,93.6,30.9
2026-06-28T10:20:08.966509,107.86,27.12,185.8,93.6,30.9
2026-06-28T10:20:09.014541,32.68,27.12,185.8,93.5,30.9
2026-06-28T10:20:09.030686,22.16,27.12,185.8,93.5,30.9
2026-06-28T10:20:09.032273,-28.02,27.12,185.8,93.5,30.9
2026-06-28T10:20:09.069029,-42.01,27.12,185.8,93.5,30.9
2026-06-28T10:20:09.070593,-56.54,27.12,185.8,93.5,30.9
2026-06-28T10:20:09.111112,-13.98,27.12,185.8,93.5,30.9
2026-06-28T10:20:09.112451,-31.41,27.12,185.8,93.5,30.9
2026-06-28T10:20:09.168179,-25.16,27.12,185.8,93.5,30.9
2026-06-28T10:20:09.170010,-27.81,27.12,185.8,93.5,30.9
2026-06-28T10:20:09.211785,-47.71,27.12,185.8,93.5,30.9
2026-06-28T10:20:09.213277,-56.29,27.12,185.8,93.5,30.9
2026-06-28T10:20:09.215089,19.49,27.12,185.8,93.5,30.9
2026-06-28T10:20:09.258337,16.83,27.12,185.8,93.5,30.9
2026-06-28T10:20:09.259891,-86.91,27.12,185.8,93.5,30.9
2026-06-28T10:20:09.311954,49.96,27.12,185.8,93.5,30.9
2026-06-28T10:20:09.313687,-105.78,27.12,185.8,93.5,30.9
2026-06-28T10:20:09.355967,73.02,27.12,185.8,93.5,30.9
2026-06-28T10:20:09.357644,42.96,27.12,185.8,93.6,30.9
2026-06-28T10:20:09.411244,-10.36,27.12,185.8,93.6,30.9
2026-06-28T10:20:09.412643,-17.2,27.12,185.8,93.6,30.9
2026-06-28T10:20:09.452397,-26.14,27.12,185.8,93.6,30.9
2026-06-28T10:20:09.453830,-50.67,27.12,185.8,93.6,30.9
2026-06-28T10:20:09.501871,-53.56,27.12,185.8,93.6,30.9
2026-06-28T10:20:09.503886,-59.05,27.12,185.8,93.6,30.9
2026-06-28T10:20:09.557020,-21.16,27.12,185.8,93.6,30.9
2026-06-28T10:20:09.559059,66.05,27.12,185.8,93.6,30.9
2026-06-28T10:20:09.560638,145.33,27.12,185.8,93.6,30.9
2026-06-28T10:20:09.600485,147.65,27.12,185.8,93.5,30.9
2026-06-28T10:20:09.601956,117.35,27.12,185.8,93.5,30.9
2026-06-28T10:20:09.647911,69.4,27.12,185.8,93.5,30.9
2026-06-28T10:20:09.666389,25.77,27.12,185.8,93.5,30.9
2026-06-28T10:20:09.701123,-20.57,27.12,185.8,93.5,30.9
2026-06-28T10:20:09.702845,-52.21,27.12,185.8,93.5,30.9
2026-06-28T10:20:09.744650,-13.98,27.12,185.8,93.5,30.9
2026-06-28T10:20:09.746197,-42.27,27.12,185.8,93.5,30.9
2026-06-28T10:20:09.804539,-24.69,27.12,185.8,93.5,30.9
2026-06-28T10:20:09.806213,-50.84,27.12,185.8,93.5,30.9
2026-06-28T10:20:09.846782,-20.91,27.12,185.8,93.5,30.9
2026-06-28T10:20:09.848400,-28.76,27.12,185.8,93.5,30.9
2026-06-28T10:20:09.850009,-20.15,27.12,185.8,93.5,30.9
2026-06-28T10:20:09.890918,-51.41,27.12,185.8,93.5,30.9
2026-06-28T10:20:09.892719,38.84,27.12,185.8,93.5,30.9
2026-06-28T10:20:09.945041,9.61,27.12,185.8,93.6,30.9
2026-06-28T10:20:09.946781,-41.9,27.12,185.8,93.6,30.9
2026-06-28T10:20:09.987696,-41.83,27.12,185.8,93.6,30.9
2026-06-28T10:20:09.988956,-125.74,27.12,185.8,93.6,30.9
2026-06-28T10:20:10.044605,26.85,27.12,185.8,93.6,30.9
2026-06-28T10:20:10.046298,51.87,27.12,185.8,93.6,30.9
2026-06-28T10:20:10.090446,2.35,27.12,185.8,93.6,30.9
2026-06-28T10:20:10.092145,-24.28,27.12,185.8,93.6,30.9
2026-06-28T10:20:10.133751,-12.59,27.12,185.8,93.6,30.9
2026-06-28T10:20:10.135396,-21.6,27.12,185.8,93.6,30.9
2026-06-28T10:20:10.189451,-53.28,27.12,185.8,93.6,30.9
2026-06-28T10:20:10.191420,-55.97,27.12,185.8,93.6,30.9
2026-06-28T10:20:10.232852,-35.24,27.12,185.8,93.6,30.9
2026-06-28T10:20:10.234747,57.85,27.12,185.8,93.6,30.9
2026-06-28T10:20:10.235925,159.44,27.12,185.8,93.6,30.9
2026-06-28T10:20:10.288662,144.19,27.12,185.8,93.6,30.9
2026-06-28T10:20:10.334257,120.96,27.12,185.8,93.6,30.9
2026-06-28T10:20:10.335903,64.24,27.12,185.8,93.5,30.9
2026-06-28T10:20:10.337562,32.8,27.12,185.8,93.5,30.9
2026-06-28T10:20:10.379022,2.34,27.12,185.8,93.5,30.9
2026-06-28T10:20:10.380505,-46.26,27.12,185.8,93.5,30.9
2026-06-28T10:20:10.436396,-47.24,27.12,185.8,93.5,30.9
2026-06-28T10:20:10.438125,-29.22,27.12,185.8,93.5,30.9
2026-06-28T10:20:10.479464,-12.44,27.12,185.8,93.5,30.9
2026-06-28T10:20:10.538669,-39.74,27.12,185.8,93.6,30.9
2026-06-28T10:20:10.540295,-25.14,27.12,185.8,93.6,30.9
2026-06-28T10:20:10.541747,-13.66,27.12,185.8,93.6,30.9
2026-06-28T10:20:10.580184,-49.51,27.12,185.8,93.6,30.9
2026-06-28T10:20:10.581743,-48.64,27.12,185.8,93.6,30.9
2026-06-28T10:20:10.622530,21.35,27.12,185.8,93.6,30.9
2026-06-28T10:20:10.624007,16.51,27.12,185.8,93.6,30.9
2026-06-28T10:20:10.625688,-83.23,27.12,185.8,93.6,30.9
2026-06-28T10:20:10.680356,-126.98,27.12,185.8,93.6,30.9
2026-06-28T10:20:10.729196,-69.33,27.12,185.8,93.6,30.9
2026-06-28T10:20:10.730790,24.55,27.12,185.8,93.6,30.9
2026-06-28T10:20:10.732222,5.8,27.12,185.8,93.6,30.9
2026-06-28T10:20:10.769063,-15.45,27.12,185.8,93.6,30.9
2026-06-28T10:20:10.786374,-15.54,27.12,185.8,93.6,30.9
2026-06-28T10:20:10.826059,-16.72,27.12,185.8,93.6,30.9
2026-06-28T10:20:10.827788,-37.26,27.12,185.8,93.6,30.9
2026-06-28T10:20:10.867046,-43.76,27.12,185.8,93.6,30.9
2026-06-28T10:20:10.868629,-49.75,27.12,185.8,93.6,30.9
2026-06-28T10:20:10.928461,-3.06,27.12,185.8,93.6,30.9
2026-06-28T10:20:10.930193,67.85,27.12,185.8,93.6,30.9
2026-06-28T10:20:10.969051,171.09,27.12,185.8,93.6,30.9
2026-06-28T10:20:10.970785,178.86,27.12,185.8,93.6,30.9
2026-06-28T10:20:10.972423,151.85,27.12,185.8,93.6,30.9
2026-06-28T10:20:11.013014,76.5,27.12,185.8,93.6,30.9
2026-06-28T10:20:11.014980,12.46,27.12,185.8,93.6,30.9
2026-06-28T10:20:11.067906,-35.15,27.12,185.8,93.6,30.9
2026-06-28T10:20:11.069956,-99.42,27.12,185.8,93.6,30.9
2026-06-28T10:20:11.110267,-37.3,27.12,185.8,93.6,30.9
2026-06-28T10:20:11.111639,-62.47,27.12,185.8,93.6,30.9
2026-06-28T10:20:11.159092,-43.6,27.12,185.8,93.6,30.9
2026-06-28T10:20:11.179570,-26.46,27.12,185.8,93.6,30.9
2026-06-28T10:20:11.211462,-13.8,27.12,185.8,93.6,30.9
2026-06-28T10:20:11.257167,-80.12,27.12,185.8,93.6,30.9
2026-06-28T10:20:11.260357,-56.66,27.12,185.8,93.6,30.9
2026-06-28T10:20:11.281262,-0.55,27.12,185.8,93.6,30.9
2026-06-28T10:20:11.312962,4.64,27.12,185.8,93.6,30.9
2026-06-28T10:20:11.314644,-50.79,27.12,185.8,93.6,30.9
2026-06-28T10:20:11.319093,42.2,27.12,185.8,93.6,30.9
2026-06-28T10:20:11.356603,-191.76,27.12,185.8,93.6,30.9
2026-06-28T10:20:11.358251,-36.12,27.12,185.8,93.6,30.9
2026-06-28T10:20:11.411817,-3.87,27.12,185.8,93.6,30.9
