Timestamp,ECG,Temp,BPM,SpO2,RR
2026-06-28T11:43:42.147794,-52.42856942522346,28.75,130.8,93.4,22.6
2026-06-28T11:43:42.193668,-7.539123058865227,28.75,130.8,93.4,22.6
2026-06-28T11:43:42.196491,-8.000753672888012,28.75,130.8,93.4,22.6
2026-06-28T11:43:42.242265,-7.720883484865997,28.75,130.8,93.4,22.6
2026-06-28T11:43:42.244978,58.97609986224337,28.75,130.8,93.4,22.6
2026-06-28T11:43:42.290874,124.41875745936741,28.75,130.8,93.4,22.6
2026-06-28T11:43:42.293561,105.34892298706544,28.75,130.8,93.4,22.6
2026-06-28T11:43:42.341119,11.300393406606844,28.75,130.8,93.4,22.6
2026-06-28T11:43:42.344033,28.702974685173135,28.75,130.8,93.4,22.6
2026-06-28T11:43:42.388542,12.924085193827914,28.75,130.8,93.4,22.6
2026-06-28T11:43:42.391450,-2.1901688899714244,28.75,130.8,93.4,22.6
2026-06-28T11:43:42.394639,2.6987405032176195,28.75,130.8,93.4,22.6
2026-06-28T11:43:42.437390,-3.0914979826844915,28.75,130.8,93.4,22.6
2026-06-28T11:43:42.486199,-9.569123589464391,28.75,130.8,93.4,22.6
2026-06-28T11:43:42.488434,-11.367139953145879,28.75,130.8,93.4,22.6
2026-06-28T11:43:42.490690,15.004342779017843,28.75,130.8,93.4,22.6
2026-06-28T11:43:42.541423,0.9512366968372001,28.75,130.8,93.4,22.6
2026-06-28T11:43:42.543950,-51.07329574465419,28.75,130.8,93.4,22.6
2026-06-28T11:43:42.591974,-58.60900534030575,28.75,130.8,93.4,22.6
2026-06-28T11:43:42.603039,-1.2432336512243545,28.75,130.8,93.4,22.6
2026-06-28T11:43:42.638751,-53.85783045471809,28.75,130.8,93.4,22.6
2026-06-28T11:43:42.731153,44.49811796267677,28.75,130.8,93.4,22.6
2026-06-28T11:43:42.733705,74.30360269279069,28.75,130.8,93.4,22.6
2026-06-28T11:43:42.737881,-49.39053607431325,28.75,130.8,93.4,22.6
2026-06-28T11:43:42.742388,-9.038903528937318,28.75,130.8,93.4,22.6
2026-06-28T11:43:42.789329,-31.563899427399825,28.75,130.8,93.4,22.6
2026-06-28T11:43:42.793410,-27.207426273863277,28.75,130.8,93.4,22.6
2026-06-28T11:43:42.796188,-1.9616728798663203,28.75,130.8,93.4,22.6
2026-06-28T11:43:42.799279,-40.95987218395238,28.75,130.8,93.4,22.6
2026-06-28T11:43:42.828967,-60.394974906846684,28.75,130.8,93.4,22.6
2026-06-28T11:43:42.831939,3.4419635093356407,28.75,130.8,93.4,22.6
2026-06-28T11:43:42.877769,27.626255586686995,28.75,130.8,93.4,22.6
2026-06-28T11:43:42.882247,66.40065576817486,28.75,130.8,93.4,22.6
2026-06-28T11:43:42.925380,97.96078019947342,28.75,130.8,93.4,22.6
2026-06-28T11:43:42.930063,68.69566517649766,28.75,130.8,93.4,22.6
2026-06-28T11:43:42.932456,54.80121125495826,28.75,130.8,93.4,22.6
2026-06-28T11:43:42.976947,25.658383267980064,28.75,130.8,93.4,22.6
2026-06-28T11:43:42.979316,23.05825036409636,28.75,130.8,93.4,22.6
2026-06-28T11:43:43.022466,-18.609966261525543,28.75,130.8,93.4,22.6
2026-06-28T11:43:43.024898,-3.4357946329570126,28.75,130.8,93.4,22.6
2026-06-28T11:43:43.070818,18.33585490103421,28.75,130.8,93.4,22.6
2026-06-28T11:43:43.073088,-3.911768004293145,28.75,130.8,93.4,22.6
2026-06-28T11:43:43.119264,-33.06154736745372,28.75,130.8,93.4,22.6
2026-06-28T11:43:43.122462,-48.35744682655955,28.75,130.8,93.4,22.6
2026-06-28T11:43:43.124804,-12.94114802156772,28.75,130.8,93.4,22.6
2026-06-28T11:43:43.175944,-10.253988140056638,28.75,130.8,93.4,22.6
2026-06-28T11:43:43.200483,-21.591668093059347,28.75,130.8,93.4,22.6
2026-06-28T11:43:43.247423,-6.297700188812303,28.75,130.8,93.4,22.6
2026-06-28T11:43:43.251015,-22.872420370633105,28.75,130.8,93.4,22.6
2026-06-28T11:43:43.624960,-70.71593255108081,28.75,130.8,93.4,22.6
2026-06-28T11:43:43.627717,-71.6987780026687,28.75,130.8,93.4,22.6
2026-06-28T11:43:43.630271,-26.212056245302836,28.75,130.8,93.4,22.6
2026-06-28T11:43:43.632447,24.306168938440806,28.75,130.8,93.4,22.6
2026-06-28T11:43:43.634566,5.295101646907476,28.75,130.8,93.4,22.6
2026-06-28T11:43:43.636561,1.0389067088313553,28.75,130.8,93.4,22.6
2026-06-28T11:43:43.638697,10.726241883157009,28.75,130.8,93.4,22.6
2026-06-28T11:43:43.732328,-18.874992952179714,28.75,130.8,93.4,22.6
2026-06-28T11:43:43.734958,-12.847377761859622,28.75,130.8,93.4,22.6
2026-06-28T11:43:43.737338,-24.01807419785361,28.75,130.8,93.4,22.6
2026-06-28T11:43:43.796376,-9.800484888026617,28.75,130.8,93.4,22.6
2026-06-28T11:43:43.798823,16.990207564269927,28.75,130.8,93.4,22.6
2026-06-28T11:43:43.800761,73.02453967526696,28.75,130.8,93.4,22.6
2026-06-28T11:43:43.802609,107.1448553591359,28.75,130.8,93.4,22.6
2026-06-28T11:43:43.804198,50.80440113718564,28.75,130.8,93.4,22.6
2026-06-28T11:43:43.848315,48.12831688334181,28.75,130.8,93.4,22.6
2026-06-28T11:43:43.850677,31.236460841840312,28.75,130.8,93.4,22.6
2026-06-28T11:43:43.852599,-3.902309412943737,28.75,130.8,93.4,22.6
2026-06-28T11:43:43.854640,9.918971264234258,28.75,130.8,93.4,22.6
2026-06-28T11:43:43.856251,13.536225539406438,28.75,130.8,93.4,22.6
2026-06-28T11:43:43.858096,-20.383492807587768,28.75,130.8,93.4,22.6
2026-06-28T11:43:43.859973,2.8198971160360813,28.75,130.8,93.4,22.6
2026-06-28T11:43:43.901272,-6.29242378969706,28.75,130.8,93.4,22.6
2026-06-28T11:43:43.903099,-30.873756555836508,28.75,130.8,93.4,22.6
2026-06-28T11:43:43.904831,-6.43854949724636,28.75,130.8,93.4,22.6
2026-06-28T11:43:43.906584,-13.75080125665012,28.75,130.8,93.4,22.6
2026-06-28T11:43:43.908587,8.2294020320415,28.75,130.8,93.4,22.6
2026-06-28T11:43:43.910416,-10.903381198320536,28.75,130.8,93.4,22.6
2026-06-28T11:43:43.912642,45.12331160461119,28.75,130.8,93.4,22.6
2026-06-28T11:43:43.954375,-65.93298253140796,28.75,130.8,93.4,22.6
2026-06-28T11:43:43.956132,-121.82949860013069,28.75,130.8,93.4,22.6
2026-06-28T11:43:43.958047,22.104151445385057,28.75,130.8,93.4,22.6
2026-06-28T11:43:43.960083,-36.17177974242132,28.75,130.8,93.4,22.6
2026-06-28T11:43:44.025500,-23.44789656450285,28.75,130.8,93.4,22.6
2026-06-28T11:43:44.027807,-18.484418990680105,28.75,130.8,93.4,22.6
2026-06-28T11:43:44.071315,-30.718624950203157,28.75,130.8,93.4,22.6
2026-06-28T11:43:44.073193,-38.96875557196043,28.75,130.8,93.4,22.6
2026-06-28T11:43:44.117933,-30.739671423661065,28.75,130.8,93.4,22.6
2026-06-28T11:43:44.155479,12.5444078736098,28.75,130.8,93.4,22.6
2026-06-28T11:43:44.157240,37.595563327718324,28.75,130.8,93.4,22.6
2026-06-28T11:43:44.158891,65.38065067683308,28.75,130.8,93.4,22.6
2026-06-28T11:43:44.195074,77.54274107541639,28.75,130.8,93.4,22.6
2026-06-28T11:43:44.197497,102.10990762857665,28.75,130.8,93.4,22.6
2026-06-28T11:43:44.199271,48.030744613694296,28.75,130.8,93.4,22.6
2026-06-28T11:43:44.242455,56.31177266958384,28.75,130.8,93.4,22.6
2026-06-28T11:43:44.244225,56.184768721153205,28.75,130.8,93.4,22.6
2026-06-28T11:43:44.298155,9.980378435586346,28.75,130.8,93.4,22.6
2026-06-28T11:43:44.300194,-27.7445472008203,28.75,130.8,93.4,22.6
2026-06-28T11:43:44.351798,-58.17329859712429,28.75,130.8,93.4,22.6
2026-06-28T11:43:44.353622,-38.98597764959044,28.75,130.8,93.4,22.6
2026-06-28T11:43:44.393757,-22.756375377878097,28.75,130.8,93.4,22.6
2026-06-28T11:43:44.395570,-21.2746713370857,28.75,130.8,93.4,22.6
2026-06-28T11:43:44.437155,-28.310086340559824,28.75,130.8,93.4,22.6
2026-06-28T11:43:44.439209,-13.587380859875292,28.75,130.8,93.4,22.6
2026-06-28T11:43:44.441170,-15.801236361172405,28.75,130.8,93.4,22.6
2026-06-28T11:43:44.484511,-41.36580926337694,28.75,130.8,93.4,22.6
2026-06-28T11:43:44.486308,-8.541129993700553,28.75,130.8,93.4,22.6
2026-06-28T11:43:44.541216,-20.71991488282108,28.75,130.8,93.4,22.6
2026-06-28T11:43:44.543181,-52.83629768246595,28.75,130.8,93.4,22.6
2026-06-28T11:43:44.589279,30.489875490041335,28.75,130.8,93.4,22.6
2026-06-28T11:43:44.591203,-16.770411349643666,28.75,130.8,93.4,22.6
2026-06-28T11:43:44.631929,-29.697142909241496,28.75,130.8,93.4,22.6
2026-06-28T11:43:44.633627,6.369619937266428,28.75,130.8,93.4,22.6
2026-06-28T11:43:44.685726,-8.42304834106869,28.75,130.8,93.4,22.6
2026-06-28T11:43:44.687637,16.45002898297981,28.75,130.8,93.4,22.6
2026-06-28T11:43:44.689865,-48.692409640267684,28.75,130.8,93.4,22.6
2026-06-28T11:43:44.733312,3.5303193993952924,28.75,130.8,93.4,22.6
2026-06-28T11:43:44.737235,73.63808508159013,28.75,130.8,93.4,22.6
2026-06-28T11:43:44.779375,91.5669056041165,28.75,130.8,93.4,22.6
2026-06-28T11:43:44.783117,86.78114709971769,28.75,130.8,93.4,22.6
2026-06-28T11:43:44.840345,51.5674738229615,28.75,130.8,93.4,22.6
2026-06-28T11:43:44.878347,57.46320728866895,28.75,130.8,93.4,22.6
2026-06-28T11:43:44.880074,11.650608533619192,28.75,130.8,93.4,22.6
2026-06-28T11:43:44.881739,-12.843331678566553,28.75,130.8,93.4,22.6
2026-06-28T11:43:44.930032,-37.46378934299554,28.75,130.8,93.4,22.6
2026-06-28T11:43:44.935007,-14.821343963010229,28.75,130.8,93.4,22.6
2026-06-28T11:43:44.973515,-63.51177772784977,28.75,130.8,93.4,22.6
2026-06-28T11:43:44.975517,-101.51150154623849,28.75,130.8,93.4,22.6
2026-06-28T11:43:44.978822,-33.3539678576849,28.75,130.8,93.4,22.6
2026-06-28T11:43:45.022579,-115.34337066038145,28.75,130.8,93.4,22.6
2026-06-28T11:43:45.025438,-134.40936836793944,28.75,130.8,93.4,22.6
2026-06-28T11:43:45.072844,-100.61670259433161,28.75,130.8,93.4,22.6
2026-06-28T11:43:45.074909,-119.42919899338864,28.75,130.8,93.4,22.6
2026-06-28T11:43:45.128865,-66.42586087494288,28.75,130.8,93.4,22.6
2026-06-28T11:43:45.130619,-20.792014926917034,28.75,130.8,93.4,22.6
2026-06-28T11:43:45.167968,-20.321168674328725,28.75,130.8,93.4,22.6
2026-06-28T11:43:45.205067,-10.895120472441086,28.75,130.8,93.4,22.6
2026-06-28T11:43:45.246596,24.18717514831382,28.75,130.8,93.4,22.6
2026-06-28T11:43:45.248262,51.206999036639615,28.75,130.8,93.4,22.6
2026-06-28T11:43:45.287081,57.82679046269247,28.75,130.8,93.4,22.6
2026-06-28T11:43:45.289178,81.78395870817364,28.75,130.8,93.4,22.6
2026-06-28T11:43:45.320073,112.19549243245964,28.75,130.8,93.4,22.6
2026-06-28T11:43:45.321874,111.4266741693021,28.75,130.8,93.5,22.6
2026-06-28T11:43:45.323667,106.14876804433148,28.75,130.8,93.5,22.6
2026-06-28T11:43:45.362987,112.38368749118742,28.75,130.8,93.5,22.6
2026-06-28T11:43:45.365528,114.98157332237164,28.75,130.8,93.5,22.6
2026-06-28T11:43:45.417865,111.5452535967319,28.75,130.8,93.5,22.6
2026-06-28T11:43:45.419800,102.87854181134841,28.75,130.8,93.5,22.6
2026-06-28T11:43:45.476338,100.59582674717494,28.75,130.8,93.5,22.6
2026-06-28T11:43:45.478224,102.38670551296036,28.75,130.8,93.5,22.6
2026-06-28T11:43:45.509272,79.84889469376787,28.75,130.8,93.5,22.6
2026-06-28T11:43:45.511404,62.92673314202498,28.75,130.8,93.5,22.6
2026-06-28T11:43:45.513089,77.13503448294924,28.75,130.8,93.5,22.6
2026-06-28T11:43:45.562417,105.1832908322025,28.75,130.8,93.5,22.6
2026-06-28T11:43:45.564092,936.6925048262048,28.75,130.8,93.5,22.6
2026-06-28T11:43:45.616655,1314.1032524407715,28.75,130.8,93.5,22.6
2026-06-28T11:43:45.655295,521.1287877197068,28.75,130.8,93.5,22.6
2026-06-28T11:43:45.705172,326.8454502455677,28.75,130.8,93.5,22.6
2026-06-28T11:43:45.707072,-4.5601161845285105,28.75,130.8,93.5,22.6
2026-06-28T11:43:45.708836,-375.6999794972662,28.75,130.8,93.5,22.6
2026-06-28T11:43:45.710671,-372.30280354829506,28.75,123.7,93.6,22.5
2026-06-28T11:43:45.761356,-541.2057516671946,28.75,123.7,93.6,22.4
2026-06-28T11:43:45.763177,-674.1218799712684,28.75,123.7,93.6,22.3
2026-06-28T11:43:45.803822,-668.757283431902,28.75,123.7,93.6,22.3
2026-06-28T11:43:45.849398,-610.3076891357782,28.75,123.7,93.7,22.2
2026-06-28T11:43:45.851145,-638.0368659356656,28.75,123.7,93.7,22.1
2026-06-28T11:43:45.852836,-524.8264010522823,28.75,123.7,93.7,22.1
2026-06-28T11:43:45.854937,-493.38639214663857,28.75,123.7,93.7,22.0
2026-06-28T11:43:45.906579,-508.3915125158883,28.75,123.7,93.7,22.0
2026-06-28T11:43:45.908386,-460.3310437925284,28.75,123.7,93.7,21.9
2026-06-28T11:43:45.960073,-418.15850415846126,28.75,123.7,93.7,21.9
2026-06-28T11:43:45.962202,-269.74972762324813,28.75,123.7,93.8,21.9
2026-06-28T11:43:46.000903,-214.97222414557655,28.75,123.7,93.8,21.8
2026-06-28T11:43:46.002692,-188.76896183414587,28.75,123.7,93.8,21.8
2026-06-28T11:43:46.044572,-149.0848373796852,28.75,123.7,93.9,21.8
2026-06-28T11:43:46.046629,-129.42774766639383,28.75,123.7,93.9,21.8
2026-06-28T11:43:46.107409,-76.9923528836957,28.75,123.7,93.9,21.7
2026-06-28T11:43:46.109087,-14.593074885448544,28.75,123.7,93.9,21.7
2026-06-28T11:43:46.142311,50.30978936974195,28.75,123.7,93.9,21.7
2026-06-28T11:43:46.144910,51.84267278343995,28.75,123.7,93.9,21.7
2026-06-28T11:43:46.146866,176.24265117760314,28.75,123.7,93.9,21.7
2026-06-28T11:43:46.194353,293.67723860845683,28.75,123.7,94.0,21.7
2026-06-28T11:43:46.196987,232.85490939414836,28.75,123.7,94.0,21.6
2026-06-28T11:43:46.238763,287.0899830637848,28.75,123.7,94.0,21.6
2026-06-28T11:43:46.240548,407.30773688456685,28.75,123.7,94.0,21.6
2026-06-28T11:43:46.288310,355.99527784993825,28.75,123.7,94.0,21.6
2026-06-28T11:43:46.290167,273.6622050710552,28.75,123.7,94.0,21.6
2026-06-28T11:43:46.341224,309.0807672657383,28.75,123.7,94.0,21.6
2026-06-28T11:43:46.343615,279.3607018403376,28.75,123.7,94.0,21.6
2026-06-28T11:43:46.385675,271.07024789533205,28.75,123.7,94.1,21.6
2026-06-28T11:43:46.440153,288.83223243262677,28.75,123.7,94.1,21.6
2026-06-28T11:43:46.441881,295.78519643212326,28.75,123.7,94.1,21.6
2026-06-28T11:43:46.443378,266.5108869675075,28.75,123.7,94.1,21.6
2026-06-28T11:43:46.444816,125.9948428376969,28.75,123.7,94.1,21.6
2026-06-28T11:43:46.493254,-6.555670767691936,28.75,123.7,94.1,21.6
2026-06-28T11:43:46.494866,-7.2080164274738365,28.75,123.7,94.1,21.6
2026-06-28T11:43:46.533447,119.9321828093596,28.75,123.7,94.1,21.6
2026-06-28T11:43:46.535158,101.88741095694557,28.75,123.7,94.1,21.6
2026-06-28T11:43:46.584739,114.68912195949177,28.75,123.7,94.1,21.6
2026-06-28T11:43:46.586638,125.46095178329445,28.75,123.7,94.2,21.6
2026-06-28T11:43:46.649777,136.07782601577503,28.75,123.7,94.2,21.6
2026-06-28T11:43:46.651862,50.95681846577159,28.75,123.7,94.2,21.6
2026-06-28T11:43:46.684048,48.05337266204096,28.75,123.7,94.2,21.6
2026-06-28T11:43:46.685970,145.8843610379978,28.75,123.7,94.2,21.6
2026-06-28T11:43:46.687540,11.341891287702552,28.75,123.7,94.2,21.6
2026-06-28T11:43:46.737018,7.694593539143831,28.75,123.7,94.2,21.6
2026-06-28T11:43:46.738783,6.408309826194262,28.75,105.4,94.1,21.3
2026-06-28T11:43:46.781900,51.29699420571043,28.75,105.4,94.1,21.0
2026-06-28T11:43:46.783425,-1.236575844725722,28.75,105.4,94.1,20.8
2026-06-28T11:43:46.838590,-67.01541178985406,28.75,105.4,94.1,20.6
2026-06-28T11:43:46.840331,-18.0582042225319,28.75,105.4,94.1,20.4
2026-06-28T11:43:46.876024,-139.78487932673852,28.75,105.4,94.1,20.3
2026-06-28T11:43:46.877713,-196.99293425410596,28.75,105.4,94.1,20.1
2026-06-28T11:43:46.925932,-80.78703010569694,28.75,105.4,94.1,20.0
2026-06-28T11:43:46.927671,-70.10727615816768,28.75,105.4,94.0,19.9
2026-06-28T11:43:46.989113,-209.40502855378173,28.75,105.4,94.0,19.8
2026-06-28T11:43:46.991032,-45.28010454167351,28.75,105.4,94.0,19.7
2026-06-28T11:43:46.992846,13.838276946841304,28.75,105.4,94.0,19.6
2026-06-28T11:43:47.028920,-75.23751602480017,28.75,105.4,94.0,19.5
2026-06-28T11:43:47.030554,-14.783462629296636,28.75,105.4,94.0,19.4
2026-06-28T11:43:47.068052,-44.96289358150503,28.75,105.4,94.0,19.4
2026-06-28T11:43:47.094548,-35.611021430306984,28.75,105.4,94.0,19.3
2026-06-28T11:43:47.125823,-48.3908737400495,28.75,105.4,94.0,19.3
2026-06-28T11:43:47.127275,-33.611995390022685,28.75,105.4,94.0,19.2
2026-06-28T11:43:47.166816,13.843932683365901,28.75,105.4,94.0,19.2
2026-06-28T11:43:47.168259,15.090406057921017,28.75,105.4,94.0,19.1
2026-06-28T11:43:47.215646,29.798229944439402,28.75,105.4,94.0,19.1
